VIN,customerID,start_date,service_writer,odometer,labor_cost,repair_desc,completion_date
LVJGFVH42ZP066968,94,2021-09-08,user30,608930,12.66,install optional equipment; fix solar sunroof; ,2021-09-08
LVJGFVH42ZP066968,94,2021-09-12,user13,638740,113.91,fix power activated release; ,2021-09-20
LW4TX2CG6JA656800,36,2021-06-20,user15,150886,16.59,replace tail lights; install vanity mirrors; ,2021-06-23
LW4TX2CG6JA656800,36,2021-07-02,user30,258519,33.18,set up satellite radio; replace radiator hoses; ,2021-07-06
LW4TX2CG6JA656800,36,2021-08-04,user33,525817,16.59,attach exterior camera; install active pedestrian protection system; ,2021-08-06
LW4TX2CG6JA656800,36,2021-09-04,user30,597824,82.94,replace ace filter; fix broken tow hooks; ,2021-09-09
LW4TX2CG6JA656800,36,2021-09-10,user12,602671,82.94,upgrade navigation system; adjust retractable mirrors; ,2021-09-17
M7HJ4VAUP8V507732,197,2021-02-14,user12,259813,96.82,fix rear hvac; ,2021-03-11
M7HJ4VAUP8V507732,197,2021-03-28,user13,396523,96.82,upgrade navigation system; replace steering column lock; ,2021-03-29
M7HJ4VAUP8V507732,197,2021-03-31,user12,399240,48.41,adjust reverse tilt mirrors; set up satellite radio; ,2021-04-08
M7HJ4VAUP8V507732,197,2021-04-17,user29,406678,580.89,fix air filter restriction indicator; change brake linings; ,2021-05-04
M7HJ4VAUP8V507732,197,2021-05-26,user30,653973,1645.86,attach spoiler; ,2021-06-28
M7HJ4VAUP8V507732,197,2021-08-24,user17,880040,145.22,fix broken tow hooks; install vanity mirrors; ,2021-08-26
M7HJ4VAUP8V507732,197,2021-08-31,user15,890760,580.89,install smoked glass; change brake linings; ,2021-09-12
MBDGBO1V8RG307817,157,2021-05-23,user30,45113,104.21,add heated windshield; ,2021-05-29
MBDGBO1V8RG307817,157,2021-06-06,user13,97670,208.42,install vanity mirrors; refurbish power steering; ,2021-07-09
MBDGBO1V8RG307817,157,2021-07-11,user13,112433,625.26,change oil filter; ,2021-08-11
MBDGBO1V8RG307817,157,2021-08-24,user29,179446,26.05,adjust regenerative braking; adjust turn signals; ,2021-08-25
MBDGBO1V8RG307817,157,2021-08-27,user15,185121,286.58,adjust accelerator pedal linkage; repair shiftable automatic transmission; ,2021-09-08
MBDGBO1V8RG307817,157,2021-09-17,user29,272701,26.05,change speaker configuration; replace stabilizer bar; ,2021-09-17
MDSNOZYL2ZL732848,182,2021-02-11,user30,71502,38.54,fix broken tow hooks; reduce fuel consumption; ,2021-03-04
MDSNOZYL2ZL732848,182,2021-03-23,user13,130861,77.08,replace radiator core & ac condenser; ,2021-04-15
MDSNOZYL2ZL732848,182,2021-04-27,user29,153129,51.39,fix rear hvac; fix power activated release; ,2021-05-10
MDSNOZYL2ZL732848,182,2021-06-24,user29,535489,629.47,check drive axle boots; ,2021-09-25
MJB8QWUK0PM433047,127,2021-06-28,user17,37755,383.13,repair cooled seats; fix solar sunroof; ,2021-07-20
MJB8QWUK0PM433047,127,2021-07-26,user17,63267,133.26,replace radiator hoses; install separate rear audio; ,2021-08-10
MKNBPQIJ74V430424,133,2021-07-14,roland,135006,344.29,adjust accelerator pedal linkage; fix cylinder head bolts; ,2021-08-02
MKNBPQIJ74V430424,133,2021-09-13,user12,315980,36.24,configure universal remote control; adjust hybrid performance; ,2021-09-19
MO4IRL8VERY769844,116,2021-04-08,roland,152016,106.3,change memory settings of the onboard computer; fix deceleration system; ,2021-04-22
MO4IRL8VERY769844,116,2021-04-23,roland,155767,637.8,repair cooled seats; attach spoiler; ,2021-05-09
MO4IRL8VERY769844,116,2021-05-13,user15,190634,425.2,repair direct injection system; fix sunroof; ,2021-05-22
MO4IRL8VERY769844,116,2021-06-08,user12,321598,159.45,adjust low fuel warning indicator; change timing belt; ,2021-06-11
MO4IRL8VERY769844,116,2021-07-09,user30,429962,744.1,install vanity mirrors; replace steering column lock; ,2021-07-26
MO4IRL8VERY769844,116,2021-09-14,roland,995396,159.45,install intelligent alternator; change pcv filter/pcv valve; ,2021-09-18
MO4IRL8VERY769844,116,2021-09-20,user15,1013897,212.6,install parking sensors; adjust turn signals; ,2021-09-24
MRMMF0HP62P826823,101,2020-09-23,user30,268539,123.61,adjust accelerator pedal linkage; install smoked glass; ,2020-09-25
MRMMF0HP62P826823,101,2020-11-29,user12,876274,535.66,change oil filter; adjust hybrid performance; ,2020-12-31
MRMMF0HP62P826823,101,2021-01-09,user33,947851,164.82,reduce carbon footprint; fix deceleration system; ,2021-05-29
MRMMF0HP62P826823,101,2021-07-14,roland,952506,741.68,attach seat extension; adjust running boards; ,2021-07-31
MRMMF0HP62P826823,101,2021-08-23,user33,991449,535.66,change wheel cylinders; fix broken tow hooks; ,2021-09-05
MSDXHNXN7QI172357,9,2021-07-08,user12,455858,66.12,install parking sensors; attach exterior camera; ,2021-07-09
MSDXHNXN7QI172357,9,2021-07-11,user15,460810,132.24,install vanity mirrors; install smoked glass; ,2021-07-13
MSDXHNXN7QI172357,9,2021-07-15,user30,474857,595.08,replace water pump; ,2021-07-23
MSDXHNXN7QI172357,9,2021-07-27,user30,480609,1057.92,refurbish power steering; adjust low fuel warning indicator; ,2021-08-14
MSDXHNXN7QI172357,9,2021-08-30,user12,665343,198.36,change coolant; make polarization coating; ,2021-09-02
MSDXHNXN7QI172357,9,2021-09-04,user30,684034,66.12,replace radiator hoses; adjust adaptive cruise control; ,2021-09-13
N8E3SF7HL4Q053617,192,2021-07-10,user12,125788,58.74,adjust seat belts tension; ,2021-07-13
N8E3SF7HL4Q053617,192,2021-07-30,user12,246370,29.37,fix sunroof; adjust climate control; ,2021-08-01
N8E3SF7HL4Q053617,192,2021-08-05,user13,275209,14.68,adjust block heater; ,2021-08-12
N8E3SF7HL4Q053617,192,2021-08-15,user33,279076,176.22,replace serpentine belt; change pcv filter/pcv valve; ,2021-08-28
N8E3SF7HL4Q053617,192,2021-09-01,user15,311365,58.74,install optional equipment; check drive axle boots; ,2021-09-06
N8E3SF7HL4Q053617,192,2021-09-11,user12,325336,58.74,refurbish power steering; change wheel cylinders; ,2021-09-23
NA4F6S1MRA6664248,8,2021-06-09,user13,240207,102.42,improve cylinder configuration; ,2021-06-19
NA4F6S1MRA6664248,8,2021-06-29,user13,352804,85.35,change oil filter; reconfigure service reminder light; ,2021-07-13
NA4F6S1MRA6664248,8,2021-07-22,user33,422475,17.07,adjust adaptive cruise control; replace crankcase ventilation filter; ,2021-07-22
NA4F6S1MRA6664248,8,2021-07-29,user17,485286,17.07,replace liftgate window; change air conditioner refrigerant; ,2021-07-31
ND00P44OT6F777455,128,2021-05-08,user29,104717,105.44,fix sunroof; improve engine performance; ,2021-06-11
ND00P44OT6F777455,128,2021-06-12,user33,111407,263.61,change pcv filter/pcv valve; fix sunroof; ,2021-06-29
NE8WFOV66CZ904500,187,2020-10-31,user17,76322,1226.38,install curtain airbags; adjust low fuel warning indicator; ,2020-12-13
NE8WFOV66CZ904500,187,2021-01-01,user13,248911,238.46,replace stabilizer bar; refurbish power steering; ,2021-01-24
NE8WFOV66CZ904500,187,2021-02-19,user12,406979,272.53,install smoked glass; install separate rear audio; ,2021-03-21
NE8WFOV66CZ904500,187,2021-03-28,user17,467055,68.13,change speaker configuration; replace water pump; ,2021-03-29
NE8WFOV66CZ904500,187,2021-04-09,user12,514205,34.07,attach spoiler; install anti-theft alarm; ,2021-05-04
NE8WFOV66CZ904500,187,2021-05-08,user13,535424,136.26,fix deceleration system; ,2021-05-26
NE8WFOV66CZ904500,187,2021-06-05,roland,566675,647.26,replace steering column lock; fix solar sunroof; ,2021-06-27
NE8WFOV66CZ904500,187,2021-07-07,user33,569311,34.07,adjust hybrid performance; install anti-theft alarm; ,2021-09-07
NE8WFOV66CZ904500,187,2021-09-13,user13,636253,102.2,fix nvh dampening system; install on-board diagnosis system; ,2021-09-18
NF28EM6ENDG175285,66,2020-12-29,user33,398724,168.67,replace radiator core & ac condenser; adjust block heater; ,2021-01-01
NF28EM6ENDG175285,66,2021-01-11,user29,420353,506.02,replace liftgate window; change steering rack; ,2021-01-22
NF28EM6ENDG175285,66,2021-01-23,user17,425174,42.17,refurbish power steering; replace stabilizer bar; ,2021-01-24
NF28EM6ENDG175285,66,2021-03-03,user33,729557,210.84,attach exterior camera; fix rear defroster; ,2021-03-08
NF28EM6ENDG175285,66,2021-03-13,user33,758063,421.68,change coolant; install vanity mirrors; ,2021-04-27
NF28EM6ENDG175285,66,2021-05-20,user12,933140,84.34,adjust retractable mirrors; fix broken tow hooks; ,2021-05-23
NF28EM6ENDG175285,66,2021-06-09,user33,1102119,2150.58,fix sunroof; adjust block heater; ,2021-08-13
NF28EM6ENDG175285,66,2021-08-16,user29,1106916,1012.04,fix external temperature display; repair shiftable automatic transmission; ,2021-09-09
NS2W7Q8QFUS135331,98,2021-07-24,user12,355763,24.91,install parking sensors; install intelligent alternator; ,2021-07-28
NS2W7Q8QFUS135331,98,2021-08-05,user12,414259,24.91,install active pedestrian protection system; reduce blind spot; ,2021-08-10
NSCARZ5CLLT322372,147,2021-02-07,roland,189880,1908.45,fix deceleration system; change steering rack; ,2021-03-18
NSCARZ5CLLT322372,147,2021-07-19,user17,548235,782.95,prevent fuel pump shutoff; change pcv filter/pcv valve; ,2021-08-28
NTUHURHPI0H639059,53,2021-07-13,user30,29503,18.96,fix external temperature display; change suspension fluid; ,2021-07-18
NTUHURHPI0H639059,53,2021-07-27,user29,75003,587.7,add heated windshield; change steering rack; ,2021-09-12
O3U8PZ7LEWO313018,101,2021-02-14,user15,92122,516.64,fix ventilated seats; repair cooled seats; ,2021-03-18
O3U8PZ7LEWO313018,101,2021-05-07,user17,611441,31.31,change timing belt; ,2021-05-08
O3U8PZ7LEWO313018,101,2021-05-14,roland,677880,156.56,replace diverter valve; install anti-theft alarm; ,2021-05-23
O3U8PZ7LEWO313018,101,2021-06-24,user17,1020544,328.77,install turbocharger; adjust climate control; ,2021-07-20
O3U8PZ7LEWO313018,101,2021-08-01,user17,1084103,46.97,reduce blind spot; refurbish power steering; ,2021-08-04
O3U8PZ7LEWO313018,101,2021-08-10,user33,1145243,187.87,fix rear hvac; adjust adaptive cruise control; ,2021-09-14
O4SAMHWK3TM537758,176,2020-10-31,user13,136337,796.14,install active pedestrian protection system; reduce blind spot; ,2020-11-20
O4SAMHWK3TM537758,176,2021-01-30,user33,909548,56.87,reduce carbon footprint; install intelligent alternator; ,2021-02-05
O4SAMHWK3TM537758,176,2021-03-13,user33,1333655,739.27,set up gyro sensor; install parking sensors; ,2021-03-30
O4SAMHWK3TM537758,176,2021-04-29,user15,1539029,227.47,replace timing belt tensioner; set up satellite radio; ,2021-05-17
O4SAMHWK3TM537758,176,2021-06-20,user15,1752424,284.33,reduce carbon footprint; change wheel cylinders; ,2021-07-01
O583JPNPRFJ444212,139,2020-03-14,user12,95663,44.1,replace crankcase ventilation filter; replace serpentine belt; ,2020-04-10
O583JPNPRFJ444212,139,2020-04-12,user30,114594,132.3,improve cylinder configuration; ,2020-04-22
O583JPNPRFJ444212,139,2020-08-11,user17,597996,1278.92,adjust running boards; adjust accelerator pedal linkage; ,2020-09-09
O583JPNPRFJ444212,139,2020-09-11,user12,599578,793.81,replace diverter valve; set up satellite radio; ,2020-09-29
O583JPNPRFJ444212,139,2020-11-27,user29,666895,88.2,change pcv filter/pcv valve; replace serpentine belt; ,2020-12-01
O583JPNPRFJ444212,139,2021-03-20,user13,755849,749.71,change pcv filter/pcv valve; install on-board diagnosis system; ,2021-04-13
O583JPNPRFJ444212,139,2021-04-28,user17,851638,44.1,adjust climate control; install intelligent alternator; ,2021-05-20
O583JPNPRFJ444212,139,2021-06-30,user15,1206268,573.31,change steering rack; reduce fuel consumption; ,2021-09-18
O60A4VOEHXR128008,40,2021-04-25,user17,176447,192.03,install active pedestrian protection system; install optional equipment; ,2021-05-02
O60A4VOEHXR128008,40,2021-05-06,user12,199194,27.43,fix rear defroster; ,2021-05-07
O60A4VOEHXR128008,40,2021-05-27,user15,298774,576.09,change suspension fluid; ,2021-06-20
O60A4VOEHXR128008,40,2021-07-05,user29,461010,27.43,install active pedestrian protection system; replace serpentine belt; ,2021-07-07
O60A4VOEHXR128008,40,2021-07-15,user15,477857,82.3,attach seat extension; install roof spoiler; ,2021-08-25
O68UZR8AH8Z844182,123,2021-04-25,user17,117195,72.32,add knee airbags; fix rear defroster; ,2021-04-29
O68UZR8AH8Z844182,123,2021-06-02,user15,446544,14.46,reduce fuel consumption; fix air filter restriction indicator; ,2021-06-08
O68UZR8AH8Z844182,123,2021-06-13,user17,456198,14.46,fix a-pillar; replace brake pedal spring; ,2021-06-13
O68UZR8AH8Z844182,123,2021-06-25,roland,526694,57.86,replace serpentine belt; fix sunroof; ,2021-07-14
O68UZR8AH8Z844182,123,2021-07-26,user17,549497,188.04,replace stabilizer bar; install anti-theft alarm; ,2021-08-07
O68UZR8AH8Z844182,123,2021-08-16,user15,575840,144.64,upgrade navigation system; add knee airbags; ,2021-09-22
O7G8N14WM0R109118,67,2021-06-19,user29,68778,35.31,adjust adaptive cruise control; replace ace filter; ,2021-06-21
O7G8N14WM0R109118,67,2021-07-26,user13,202742,47.08,improve engine performance; install on-board diagnosis system; ,2021-07-29
O7G8N14WM0R109118,67,2021-07-30,user15,212378,11.77,fix sunroof; ,2021-08-02
O7G8N14WM0R109118,67,2021-08-19,roland,367682,11.77,fix rear defroster; replace catalytic converter; ,2021-08-27
O7G8N14WM0R109118,67,2021-09-20,user30,565482,23.54,upgrade navigation system; install active pedestrian protection system; ,2021-09-24
OBZR6DDFFCD009341,110,2020-10-18,user29,647876,309.42,prevent fuel pump shutoff; change coolant; ,2020-12-24
OBZR6DDFFCD009341,110,2021-02-18,roland,1184366,375.73,attach seat extension; set up auto-delay headlights; ,2021-05-31
OEA0E3LOO4W743479,12,2020-09-22,user29,156894,76.36,replace radiator hoses; replace diverter valve; ,2020-10-01
OEA0E3LOO4W743479,12,2020-10-07,roland,164459,687.2,change oil filter; attach seat extension; ,2020-12-12
OEA0E3LOO4W743479,12,2020-12-20,user33,233956,1234.42,fix power activated release; repair direct injection system; ,2021-04-10
OEA0E3LOO4W743479,12,2021-06-26,user29,590243,12.73,set up gyro sensor; ,2021-06-27
OEA0E3LOO4W743479,12,2021-07-09,user29,715333,63.63,fix external temperature display; fix solar sunroof; ,2021-07-19
OEA0E3LOO4W743479,12,2021-08-21,user30,721621,38.18,replace crankcase ventilation filter; install roof spoiler; ,2021-08-25
OHCKSZQ18XX891594,149,2021-05-23,user15,772397,222.73,fix rear defroster; adjust running boards; ,2021-07-26
OO1YC73Q4SY467607,82,2021-06-29,user13,231336,380.31,adjust regenerative braking; ,2021-07-04
OO1YC73Q4SY467607,82,2021-07-09,user17,245037,126.77,adjust accelerator pedal linkage; ,2021-07-10
OO1YC73Q4SY467607,82,2021-08-17,user30,489510,126.77,install anti-theft alarm; fix ventilated seats; ,2021-08-20
OO1YC73Q4SY467607,82,2021-08-27,roland,567847,887.4,fix broken tow hooks; fix solar sunroof; ,2021-09-10
OO1YC73Q4SY467607,82,2021-09-12,user17,578925,126.77,configure universal remote control; fix nvh dampening system; ,2021-09-16
OP7N2PZBA4C241759,124,2021-07-13,user29,110098,640.34,change air conditioner refrigerant; remove oversteer; ,2021-09-02
OP7N2PZBA4C241759,124,2021-09-03,user29,113162,106.72,set up gyro sensor; adjust climate control; ,2021-09-12
OP7N2PZBA4C241759,124,2021-09-16,user30,152976,186.77,install intelligent alternator; adjust climate control; ,2021-09-23
OVBB31XUCCJ534771,73,2021-05-27,user17,142937,204.84,install turbocharger; reduce fuel consumption; ,2021-07-17
OVBB31XUCCJ534771,73,2021-08-30,user30,519296,136.56,change timing belt; configure universal remote control; ,2021-09-14
P17AFMQE3BI177849,125,2021-03-31,user30,76637,183.85,install active pedestrian protection system; ,2021-04-09
P17AFMQE3BI177849,125,2021-05-01,user15,186587,245.13,install intelligent alternator; install optional equipment; ,2021-05-11
P17AFMQE3BI177849,125,2021-05-13,user15,188311,122.57,adjust hybrid performance; improve cylinder configuration; ,2021-05-15
P17AFMQE3BI177849,125,2021-06-02,user15,264091,122.57,fix external temperature display; repair cooled seats; ,2021-06-21
P17AFMQE3BI177849,125,2021-07-08,user12,410054,306.41,repair direct injection system; install parking sensors; ,2021-07-15
P17AFMQE3BI177849,125,2021-07-28,user13,500044,61.28,install anti-theft alarm; configure universal remote control; ,2021-08-06
P17AFMQE3BI177849,125,2021-08-09,user33,504027,306.41,attach exterior camera; adjust running boards; ,2021-08-13
P17AFMQE3BI177849,125,2021-08-17,user33,509003,61.28,change steering rack; fix broken tow hooks; ,2021-08-17
P17AFMQE3BI177849,125,2021-08-20,user12,526531,122.57,change pcv filter/pcv valve; replace tail lights; ,2021-08-23
P1RZOQHCOAP558002,184,2021-03-06,user17,182712,78.78,install optional equipment; fix sunroof; ,2021-03-11
P1RZOQHCOAP558002,184,2021-03-12,roland,189522,173.32,install on-board diagnosis system; improve cylinder configuration; ,2021-05-25
P1RZOQHCOAP558002,184,2021-05-27,user12,196226,31.51,install active pedestrian protection system; ,2021-05-29
P1RZOQHCOAP558002,184,2021-06-03,user15,245760,78.78,adjust hybrid performance; install roof spoiler; ,2021-06-30
P1RZOQHCOAP558002,184,2021-07-25,user13,340028,551.46,adjust ignition timing; replace timing belt tensioner; ,2021-09-16
P4QVR1UU2HK859570,37,2021-08-14,user33,915474,11.85,fix cylinder head bolts; replace liftgate window; ,2021-08-15
P724MZX4MT1276309,13,2021-05-20,user17,108939,1031.44,change oil filter; improve engine performance; ,2021-07-10
P724MZX4MT1276309,13,2021-08-04,user17,236011,247.55,install separate rear audio; fix cylinder head bolts; ,2021-09-03
PHC3C1O8R1Q659241,124,2020-05-30,roland,73627,35.26,reduce blind spot; fix a-pillar; ,2020-06-02
PHC3C1O8R1Q659241,124,2020-09-09,user15,967269,52.89,fix steering damper; install turbocharger; ,2020-11-14
PHC3C1O8R1Q659241,124,2020-12-05,user33,1094126,141.04,change timing belt; repair cooled seats; ,2020-12-31
